files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.09 s (950.7 files/s 562347.4 lines/s)"
42,PO File,5896,12102,25951
10,C,547,372,5242
16,Bourne Shell,112,353,489
7,C/C++ Header,90,142,435
1,m4,22,11,200
5,make,54,11,197
5,Expect,38,15,129
1,Perl,31,42,101
1,Markdown,12,0,39
1,YAML,1,1,12
89,SUM,6803,13049,32795
