files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.07 s (2198.1 files/s 290794.8 lines/s)"
100,Rust,2982,673,13214
22,JSON,0,0,801
4,XML,0,1,679
7,Markdown,159,0,569
13,Bourne Shell,85,249,360
1,C/C++ Header,74,23,196
2,YAML,32,0,136
1,Perl,31,42,101
3,TOML,19,0,91
2,C,17,6,50
1,C++,13,5,30
156,SUM,3412,999,16227
