files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.04 s (1040.9 files/s 144140.4 lines/s)"
21,Go,598,179,3333
1,JSON,0,0,645
13,Bourne Shell,85,249,360
1,Markdown,93,0,319
6,YAML,17,0,216
1,Perl,31,42,101
1,make,15,1,48
2,Dockerfile,10,0,28
46,SUM,849,471,5050
