files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.26 s (77.1 files/s 544293.8 lines/s)"
3,JSON,0,0,139990
12,Ruby,137,62,873
3,Bourne Shell,16,30,42
1,Markdown,15,0,31
1,YAML,0,0,14
20,SUM,168,92,140950
