files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.13 s (1071.7 files/s 546013.7 lines/s)"
82,PO File,14286,16842,35745
14,Python,892,443,3074
44,SVG,1,0,538
1,Markdown,4,0,9
141,SUM,15183,17285,39366
