files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.19 s (610.5 files/s 503803.6 lines/s)"
10,Bourne Shell,4378,4787,27602
36,PO File,5436,7850,17069
17,m4,1192,428,11914
6,SVG,6,6,6416
17,C,807,712,4095
4,Python,146,156,424
18,C/C++ Header,188,289,237
1,Objective-C,68,22,209
3,make,61,19,191
1,Markdown,40,0,129
2,Windows Resource File,1,0,20
115,SUM,12323,14269,68306
