files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.02 s (1648.3 files/s 175664.1 lines/s)"
2,C/C++ Header,253,304,1528
14,C++,210,111,944
4,Markdown,92,3,228
11,CMake,47,19,216
3,YAML,17,0,129
1,Bourne Shell,11,10,42
1,Python,5,1,27
1,Text,3,0,20
2,diff,3,15,14
1,INI,1,0,10
40,SUM,642,463,3158
