files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.02 s (1546.2 files/s 94962.0 lines/s)"
8,Rust,71,21,444
13,Bourne Shell,85,249,360
1,Perl,31,42,101
1,TOML,5,1,32
1,Markdown,12,0,20
24,SUM,204,313,957
