files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.03 s (868.1 files/s 111832.5 lines/s)"
15,Python,434,389,1458
3,Markdown,141,2,259
4,YAML,12,0,183
1,TOML,10,4,71
23,SUM,597,395,1971
