files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.02 s (737.1 files/s 256052.4 lines/s)"
9,Rust,131,440,3611
2,Markdown,38,0,206
1,YAML,1,0,62
1,TOML,3,0,24
13,SUM,173,440,3903
