files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.07 s (1706.8 files/s 85438.0 lines/s)"
118,Python,716,389,4915
4,Text,1,0,129
1,reStructuredText,2,2,3
123,SUM,719,391,5047
