files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.02 s (1516.3 files/s 81176.2 lines/s)"
13,Bourne Shell,85,249,360
7,Bourne Again Shell,47,0,170
1,zsh,16,7,140
4,AsciiDoc,53,0,132
1,Perl,31,42,101
1,make,13,0,37
1,Markdown,5,0,11
28,SUM,250,298,951
