files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.00  T=0.01 s (425.6 files/s 151100.8 lines/s)"
4,Haskell,186,167,1407
1,Markdown,5,0,10
5,SUM,191,167,1417
