files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.25 s (916.9 files/s 445060.0 lines/s)"
7,Bourne Shell,3869,4465,25404
77,C++,5091,5373,21267
65,C/C++ Header,3019,6138,16046
2,m4,1004,107,8796
38,C,1405,1230,4802
18,Text,263,0,814
12,diff,134,378,518
9,make,107,11,425
228,SUM,14892,17702,78072
